DEPARTAMENTO,Promedio de IPC_ACUM,YEAR,MONTH
MOQUEGUA,5.141547867890828,2013,Julio
MOQUEGUA,4.848292735926019,2013,Junio
MOQUEGUA,4.30419648544913,2013,Marzo
MOQUEGUA,4.741540667604682,2013,Mayo
MOQUEGUA,6.4129190620922705,2013,Noviembre
MOQUEGUA,5.955896738309541,2013,Octubre
MOQUEGUA,6.113846896259689,2013,Septiembre
NACIONAL,3.789528514844487,2013,Abril
NACIONAL,5.2557483716677345,2013,Agosto
NACIONAL,5.691971735123646,2013,Diciembre
NACIONAL,2.7793050925612794,2013,Enero
NACIONAL,2.7403870151142984,2013,Febrero
NACIONAL,4.711751425685673,2013,Julio
NACIONAL,4.1840722546216735,2013,Junio
NACIONAL,3.5287849127199067,2013,Marzo
NACIONAL,3.9436414025347366,2013,Mayo
NACIONAL,5.4646344233873485,2013,Noviembre
NACIONAL,5.530897202637641,2013,Octubre
NACIONAL,5.474068257761711,2013,Septiembre
PASCO,2.0408547207276584,2013,Abril
PASCO,4.82928252573509,2013,Agosto
PASCO,5.133415332041625,2013,Diciembre
PASCO,2.1908648398019093,2013,Enero
PASCO,1.5329108064535468,2013,Febrero
PASCO,4.246449604505842,2013,Julio
PASCO,3.121248675768573,2013,Junio
PASCO,1.5601290971448911,2013,Marzo
PASCO,2.672737732101549,2013,Mayo
PASCO,5.168417082129129,2013,Noviembre
PASCO,5.638718423358869,2013,Octubre
PASCO,5.812601226349656,2013,Septiembre
PIURA,3.2260168464647077,2013,Abril
PIURA,3.49778061318492,2013,Agosto
PIURA,4.948826296889497,2013,Diciembre
PIURA,2.201984695310344,2013,Enero
PIURA,2.1046998275293216,2013,Febrero
PIURA,3.3053383458650942,2013,Julio
PIURA,3.2353103346606127,2013,Junio
PIURA,2.7952097425434808,2013,Marzo
PIURA,2.9984058861215357,2013,Mayo
PIURA,4.238192793119689,2013,Noviembre
PIURA,4.125404314896553,2013,Octubre
PIURA,3.8382730175851365,2013,Septiembre
PUNO,4.995442326945487,2013,Abril
PUNO,6.346263808060315,2013,Agosto
PUNO,8.206034070426682,2013,Diciembre
PUNO,4.503958304052991,2013,Enero
PUNO,4.883694214987666,2013,Febrero
PUNO,5.758178919285073,2013,Julio
PUNO,5.30441179599741,2013,Junio
PUNO,4.9696713450710694,2013,Marzo
PUNO,5.089911581497186,2013,Mayo
PUNO,7.847102517839022,2013,Noviembre
PUNO,7.217115117587025,2013,Octubre
PUNO,6.744501394910007,2013,Septiembre
SAN MARTÍN,1.973339356716619,2013,Abril
SAN MARTÍN,2.8485699911112716,2013,Agosto
SAN MARTÍN,2.387548920508853,2013,Diciembre
SAN MARTÍN,1.640033568034327,2013,Enero
SAN MARTÍN,1.0534157861828097,2013,Febrero
SAN MARTÍN,2.6943749797734062,2013,Julio
SAN MARTÍN,2.6126756333681778,2013,Junio
SAN MARTÍN,1.4498753104313922,2013,Marzo
SAN MARTÍN,2.5854350994537034,2013,Mayo
SAN MARTÍN,2.813350696192851,2013,Noviembre
SAN MARTÍN,3.183420197050335,2013,Octubre
SAN MARTÍN,3.084034580859507,2013,Septiembre
TACNA,3.4424733430779786,2013,Abril
TACNA,5.082173816626911,2013,Agosto
TACNA,6.32394894502174,2013,Diciembre
TACNA,2.431289147496496,2013,Enero
TACNA,2.6002381071266067,2013,Febrero
TACNA,4.120383137252947,2013,Julio
TACNA,3.5841665409097723,2013,Junio
TACNA,3.283771174148342,2013,Marzo
TACNA,3.2136001036413675,2013,Mayo
TACNA,5.868544236308903,2013,Noviembre
TACNA,5.799756618080176,2013,Octubre
TACNA,5.523846978487145,2013,Septiembre
TUMBES,3.0962878824371987,2013,Abril
TUMBES,4.5156967377619655,2013,Agosto
TUMBES,5.380303786208718,2013,Diciembre
TUMBES,2.790539007477788,2013,Enero
TUMBES,2.406370330626173,2013,Febrero
TUMBES,3.763617459758073,2013,Julio
TUMBES,3.2209611124580095,2013,Junio
TUMBES,2.980361362016304,2013,Marzo
TUMBES,3.194265970973753,2013,Mayo
TUMBES,4.422146261595506,2013,Noviembre
TUMBES,3.9451987258244285,2013,Octubre
TUMBES,4.568388403696811,2013,Septiembre
UCAYALI,1.4779289308369137,2013,Abril
UCAYALI,2.084560304679983,2013,Agosto
UCAYALI,3.1099654135288812,2013,Diciembre
UCAYALI,0.7615128952173533,2013,Enero
UCAYALI,0.6091558419820009,2013,Febrero
UCAYALI,1.3719289132671841,2013,Julio
UCAYALI,1.0950195787428507,2013,Junio
UCAYALI,1.0579485894911977,2013,Marzo
UCAYALI,1.3800467453946696,2013,Mayo
UCAYALI,2.590736336700572,2013,Noviembre
UCAYALI,2.2108776794567575,2013,Octubre
UCAYALI,2.650631417363525,2013,Septiembre
